path,msg_id,msg,repo_name
sdks/python/apache_beam/runners/worker/data_plane.py,W0718,broad-exception-caught,axbaretto/beam
salt/utils/args.py,C0301,line-too-long,saltstack/salt
src/cobra/manipulation/modify.py,R0912,too-many-branches,opencobra/cobrapy
vip_hci/preproc/rescaling.py,C0302,too-many-lines,vortex-exoplanet/VIP
vip_hci/preproc/rescaling.py,R1703,simplifiable-if-statement,vortex-exoplanet/VIP
python/plugins/processing/algs/gdal/rasterize.py,R0912,too-many-branches,qgis/QGIS
codespace/python/playwright/_impl/_assertions.py,C0301,line-too-long,tzpBingo/github-trending
src/transformers/generation_beam_search.py,R0915,too-many-statements,huggingface/transformers
util/build-third-party/paraview/make_macos_pvsdk_relocatable.py,W0718,broad-exception-caught,BioDynaMo/biodynamo
core/dbt/contracts/graph/parsed.py,R0911,too-many-return-statements,analyst-collective/dbt
wagtail/core/rich_text/rewriters.py,W0401,wildcard-import,wagtail/wagtail
config/gunicorn_conf.py,W0718,broad-exception-caught,samuelclay/NewsBlur
frontstage/controllers/iac_controller.py,C0301,line-too-long,ONSdigital/ras-frontstage
Lib/fontmake/font_project.py,C0301,line-too-long,googlefonts/fontmake
scripts/addons/cam/voronoi.py,C0302,too-many-lines,vilemnovak/blendercam
magpie/services.py,R0911,too-many-return-statements,Ouranosinc/Magpie
tuned/utils/global_config.py,C0325,superfluous-parens,redhat-performance/tuned
autobahn/wamp/gen/wamp/proto/Cancel.py,C0301,line-too-long,crossbario/autobahn-python
account_trip/trip.py,C0302,too-many-lines,Micronaet/micronaet-trip
account_trip/trip.py,R0912,too-many-branches,Micronaet/micronaet-trip
google/cloud/dialogflow_v2/services/conversations/client.py,C0302,too-many-lines,googleapis/python-dialogflow
scalyr_agent/third_party/urllib3/response.py,C0301,line-too-long,scalyr/scalyr-agent-2
scalyr_agent/third_party/urllib3/response.py,R0912,too-many-branches,scalyr/scalyr-agent-2
scripts/languages_hash_size.py,C0301,line-too-long,kaltura/nginx-vod-module
airflow/providers/amazon/aws/operators/redshift_cluster.py,R0912,too-many-branches,apache/airflow
airflow/providers/amazon/aws/operators/redshift_cluster.py,R0915,too-many-statements,apache/airflow
uncompyle6/scanners/scanner36.py,C0301,line-too-long,rocky/python-uncompyle6
great_expectations/expectations/metrics/column_aggregate_metrics/column_quantile_values.py,R0911,too-many-return-statements,great-expectations/great_expectations
google/cloud/talent_v4beta1/types/job_service.py,C0302,too-many-lines,googleapis/python-talent
pycbc/pnutils.py,C0302,too-many-lines,ligo-cbc/pycbc
core/libs/job.py,R0915,too-many-statements,PanDAWMS/panda-bigmon-core
python/paddle/fluid/reader.py,C0325,superfluous-parens,PaddlePaddle/Paddle
tools/interface/VASP.py,R1702,too-many-nested-blocks,ttadano/alamode
epydemic/processsequence.py,C0301,line-too-long,simoninireland/epydemic
fwdpy11/discrete_demography.py,C0302,too-many-lines,molpopgen/fwdpy11
fwdpy11/discrete_demography.py,R0915,too-many-statements,molpopgen/fwdpy11
python/dllib/src/bigdl/dllib/nn/layer.py,W0401,wildcard-import,intel-analytics/BigDL
buildroot/share/PlatformIO/scripts/common-cxxflags.py,C0301,line-too-long,MarlinFirmware/Marlin
lifelines/fitters/cox_time_varying_fitter.py,R0915,too-many-statements,CamDavidsonPilon/lifelines
src/mk/safplus_packager.py,W0104,pointless-statement,OpenClovis/SAFplus-Availability-Scalability-Platform
src/mk/safplus_packager.py,W0301,unnecessary-semicolon,OpenClovis/SAFplus-Availability-Scalability-Platform
autosklearn/pipeline/components/data_preprocessing/rescaling/minmax.py,C0301,line-too-long,automl/auto-sklearn
firenado/data.py,R0915,too-many-statements,candango/firenado
src/gifts/forms/helpersgifts.py,C0301,line-too-long,helfertool/helfertool
pymatgen/io/cp2k/inputs.py,R0912,too-many-branches,materialsproject/pymatgen
pymatgen/io/cp2k/inputs.py,W0104,pointless-statement,materialsproject/pymatgen
py/desispec/util.py,C0325,superfluous-parens,desihub/desispec
py/desispec/util.py,R0915,too-many-statements,desihub/desispec
opac/webapp/admin/views.py,C0302,too-many-lines,scieloorg/opac
medusa/subtitle_providers/wizdom.py,W0718,broad-exception-caught,pymedusa/Medusa
compiler/js/code.py,W0718,broad-exception-caught,pureqml/qmlcore
src/pygaps/parsing/aif.py,R0912,too-many-branches,pauliacomi/pyGAPS
src/pygaps/parsing/aif.py,R0915,too-many-statements,pauliacomi/pyGAPS
manila/api/v2/quota_sets.py,R0916,too-many-boolean-expressions,openstack/manila
src/backend/web/handlers/apidocs.py,R0911,too-many-return-statements,the-blue-alliance/the-blue-alliance
src/backend/web/handlers/apidocs.py,R0912,too-many-branches,the-blue-alliance/the-blue-alliance
sdk/communication/azure-mgmt-communication/azure/mgmt/communication/models/_models_py3.py,C0302,too-many-lines,Azure/azure-sdk-for-python
scripts/archive/imagecopy_self.py,C0302,too-many-lines,wikimedia/pywikibot-core
scripts/archive/imagecopy_self.py,R0912,too-many-branches,wikimedia/pywikibot-core
scripts/archive/imagecopy_self.py,R0915,too-many-statements,wikimedia/pywikibot-core
pyresample/geometry.py,R0911,too-many-return-statements,pytroll/pyresample
perses/dispersed/utils.py,C0302,too-many-lines,choderalab/perses
perses/dispersed/utils.py,R1702,too-many-nested-blocks,choderalab/perses
tensorflow/python/profiler/tfprof_logger.py,R0912,too-many-branches,tensorflow/tensorflow
equinox/custom_types.py,C0301,line-too-long,patrick-kidger/equinox
src/condor_tools/htcondor_cli/cli.py,C0301,line-too-long,htcondor/htcondor
python/ray/_private/runtime_env/plugin.py,W0107,unnecessary-pass,ray-project/ray
sysproduction/reporting/api.py,C0302,too-many-lines,robcarver17/pysystemtrade
src/cutadapt/pipeline.py,C0302,too-many-lines,marcelm/cutadapt
nion/swift/ConsoleDialog.py,W0718,broad-exception-caught,nion-software/nionswift
atlas/prodtask/request_views.py,C0302,too-many-lines,PanDAWMS/panda-bigmon-atlas
atlas/prodtask/request_views.py,R0911,too-many-return-statements,PanDAWMS/panda-bigmon-atlas
sequana/contigs.py,W0104,pointless-statement,sequana/sequana
doc/conf.py,R0912,too-many-branches,mne-tools/mne-python
doc/conf.py,R0915,too-many-statements,mne-tools/mne-python
bokeh/models/callbacks.py,C0301,line-too-long,bokeh/bokeh
build_tools/benchmarks/common/benchmark_definition.py,C0301,line-too-long,google/iree
montreal_forced_aligner/abc.py,W0107,unnecessary-pass,MontrealCorpusTools/Montreal-Forced-Aligner
montreal_forced_aligner/abc.py,W0718,broad-exception-caught,MontrealCorpusTools/Montreal-Forced-Aligner
tools/normalisation/normalisation.py,R0912,too-many-branches,geraldinepascal/FROGS
numpyro/contrib/funsor/infer_util.py,R0915,too-many-statements,pyro-ppl/numpyro
ifupdown2/addons/bond.py,C0302,too-many-lines,CumulusNetworks/ifupdown2
src/streamlink/plugins/tviplayer.py,C0301,line-too-long,streamlink/streamlink
IM/connectors/EGI.py,R0912,too-many-branches,grycap/im
base/android/jni_generator/jni_registration_generator.py,C0325,superfluous-parens,chromium/chromium
abjad/lilypondfile.py,C0301,line-too-long,Abjad/abjad
src/main/resources/resource/AzureTranslator/AzureTranslator.py,C0301,line-too-long,MyRobotLab/myrobotlab
psi4/driver/procrouting/findif_response_utils/db_helper.py,W0718,broad-exception-caught,psi4/psi4
google/cloud/datastore_v1/services/datastore/client.py,C0302,too-many-lines,googleapis/python-datastore
python/orca/src/bigdl/orca/data/shard.py,R0912,too-many-branches,intel-analytics/BigDL
python/orca/src/bigdl/orca/data/shard.py,R0915,too-many-statements,intel-analytics/BigDL
kitty/complete.py,R0911,too-many-return-statements,kovidgoyal/kitty
internetarchive/files.py,C0301,line-too-long,jjjake/internetarchive
dotdrop/options.py,R0911,too-many-return-statements,deadc0de6/dotdrop
Packs/Carbon_Black_Enterprise_Response/Integrations/CarbonBlackResponseV2/CarbonBlackResponseV2.py,R0912,too-many-branches,demisto/content
ostap/parallel/task.py,R0915,too-many-statements,OstapHEP/ostap
lib/sqlalchemy/dialects/postgresql/base.py,R1702,too-many-nested-blocks,sqlalchemy/sqlalchemy
api/src/api/views/AdminUsersView.py,R1702,too-many-nested-blocks,isard-vdi/isard
scalyr_agent/third_party/urllib3/util/ssl_.py,R0912,too-many-branches,scalyr/scalyr-agent-2
corehq/motech/dhis2/tasks.py,C0301,line-too-long,dimagi/commcare-hq
src/python/weblyzard_api/model/document.py,W0718,broad-exception-caught,weblyzard/weblyzard_api
great_expectations/checkpoint/checkpoint.py,C0302,too-many-lines,great-expectations/great_expectations
airflow/sensors/base.py,R0912,too-many-branches,apache/airflow
mne/fixes.py,W0107,unnecessary-pass,mne-tools/mne-python
wagtail/snippets/edit_handlers.py,C0301,line-too-long,wagtail/wagtail
autosklearn/pipeline/components/data_preprocessing/rescaling/power_transformer.py,C0301,line-too-long,automl/auto-sklearn
cirq-core/cirq/ops/linear_combinations.py,C0302,too-many-lines,quantumlib/Cirq
corehq/apps/locations/ucr_expressions.py,C0301,line-too-long,dimagi/commcare-hq
src/urllib3/connection.py,R0912,too-many-branches,urllib3/urllib3
khal/cli.py,W0718,broad-exception-caught,pimutils/khal
google/cloud/bigtable_v2/types/data.py,C0302,too-many-lines,googleapis/python-bigtable
siriuspy/siriuspy/sofb/main.py,R0912,too-many-branches,lnls-sirius/dev-packages
python/orca/example/freeze_checkpoint/freeze_checkpoint.py,W0401,wildcard-import,intel-analytics/BigDL
src/DIRAC/FrameworkSystem/Service/TokenManagerHandler.py,R0911,too-many-return-statements,DIRACGrid/DIRAC
src/DIRAC/FrameworkSystem/Service/TokenManagerHandler.py,R0912,too-many-branches,DIRACGrid/DIRAC
ciw/node.py,R0912,too-many-branches,CiwPython/Ciw
phi/torch/_torch_backend.py,C0302,too-many-lines,tum-pbs/PhiFlow
updateReadme.py,C0301,line-too-long,StevenBlack/hosts
frappe/patches/v13_0/generate_theme_files_in_public_folder.py,W0718,broad-exception-caught,frappe/frappe
src/WebAppDIRAC/WebApp/handler/RequestMonitorHandler.py,R0911,too-many-return-statements,DIRACGrid/WebAppDIRAC
python/ray/tune/utils/trainable.py,W0401,wildcard-import,ray-project/ray
netbox/dcim/urls.py,W0401,wildcard-import,digitalocean/netbox
book/py/scene_nineteen.py,R0915,too-many-statements,mmlacak/crochess
magpie/utils.py,C0302,too-many-lines,Ouranosinc/Magpie
google/cloud/compute_v1/services/region_health_checks/transports/rest.py,C0302,too-many-lines,googleapis/python-compute
app.py,C0301,line-too-long,invesalius/invesalius3
confluent_server/confluent/plugins/shell/ssh.py,W0718,broad-exception-caught,xcat2/confluent
pw_console/py/pw_console/window_manager.py,C0302,too-many-lines,google/pigweed
pw_console/py/pw_console/window_manager.py,R0911,too-many-return-statements,google/pigweed
pw_console/py/pw_console/window_manager.py,R0912,too-many-branches,google/pigweed
corehq/apps/app_manager/migrations/0018_migrate_case_search_labels.py,C0301,line-too-long,dimagi/commcare-hq
backend/src/homecon/plugins/knx/knx.py,W0718,broad-exception-caught,homecon/homecon
udata/core/organization/search.py,C0301,line-too-long,opendatateam/udata
salt/modules/aptpkg.py,R0911,too-many-return-statements,saltstack/salt
frappe/email/doctype/email_queue/email_queue.py,W0718,broad-exception-caught,frappe/frappe
google/cloud/compute_v1/services/target_instances/client.py,C0302,too-many-lines,googleapis/python-compute
mesh_tensorflow/transformer/transformer_layers.py,R0915,too-many-statements,tensorflow/mesh
sdk/monitor/azure-monitor-opentelemetry-exporter/azure/monitor/opentelemetry/exporter/_generated/_azure_monitor_client.py,C0301,line-too-long,Azure/azure-sdk-for-python
chris_backend/filebrowser/services.py,R0912,too-many-branches,FNNDSC/ChRIS_ultron_backEnd
Plone/src/elan.journal/elan/journal/content.py,C0325,superfluous-parens,OpenBfS/dokpool-plone
apps/terminal/tasks.py,C0301,line-too-long,jumpserver/jumpserver
Compare Frontmost Fonts/2. Compare Font Info > Masters.py,W0718,broad-exception-caught,mekkablue/Glyphs-Scripts
codespace/python/tencentcloud/ivld/v20210903/models.py,C0301,line-too-long,tzpBingo/github-trending
compliance_checker/cf/cf_1_6.py,R0915,too-many-statements,ioos/compliance-checker
clif/pybind11/type_casters.py,R0915,too-many-statements,google/clif
tensorflow_probability/python/math/interpolation.py,C0302,too-many-lines,tensorflow/probability
modules/utils.py,W0718,broad-exception-caught,osm-fr/osmose-frontend
jax/experimental/gda_serialization/serialization.py,W0718,broad-exception-caught,google/jax
edb/graphql/types.py,R1702,too-many-nested-blocks,edgedb/edgedb
dallinger/command_line/develop.py,C0301,line-too-long,Dallinger/Dallinger
source/conf.py,C0301,line-too-long,openfisca/openfisca-doc
pliers/extractors/audio.py,R0911,too-many-return-statements,tyarkoni/featureX
angr/analyses/decompiler/structurer.py,R0915,too-many-statements,angr/angr
trove/cluster/models.py,R0915,too-many-statements,openstack/trove
mupif/pyrofile.py,C0325,superfluous-parens,mupif/mupif
skgstat/DirectionalVariogram.py,R0915,too-many-statements,mmaelicke/scikit-gstat
lib/python/Components/MenuList.py,C0301,line-too-long,openatv/enigma2
apps/sspanel/models.py,C0301,line-too-long,Ehco1996/django-sspanel
exchangelib/errors.py,C0302,too-many-lines,ecederstrand/exchangelib
google/cloud/monitoring_v3/services/uptime_check_service/client.py,C0302,too-many-lines,googleapis/python-monitoring
codespace/python/tencentcloud/apm/v20210622/errorcodes.py,C0301,line-too-long,tzpBingo/github-trending
.emacs.d/plugins/treemacs/treemacs-single-file-git-status.py,C0301,line-too-long,articuluxe/harmsway
.emacs.d/plugins/treemacs/treemacs-single-file-git-status.py,R0911,too-many-return-statements,articuluxe/harmsway
google/cloud/dialogflow_v2/services/conversation_profiles/client.py,C0302,too-many-lines,googleapis/python-dialogflow
web/urls.py,C0301,line-too-long,codethesaurus/codethesaur.us
zyngui/zynthian_gui_option.py,C0301,line-too-long,zynthian/zynthian-ui
rest-service/manager_rest/rest/resources_v3_1/deployments.py,R0915,too-many-statements,cloudify-cosmo/cloudify-manager
amadeus/local_settings.py,C0301,line-too-long,amadeusproject/amadeuslms
mlflow/store/tracking/sqlalchemy_store.py,C0302,too-many-lines,mlflow/mlflow
sisl/io/tbtrans/binaries.py,W0718,broad-exception-caught,zerothi/sisl
util/tlgen/validate.py,R0915,too-many-statements,lowRISC/opentitan
Packs/SalesforceIndicators/Integrations/SalesforceIndicators/SalesforceIndicators.py,R0915,too-many-statements,demisto/content
report_compassion/models/contract_group.py,C0301,line-too-long,CompassionCH/compassion-switzerland
treetime/merger_models.py,R0912,too-many-branches,neherlab/treetime
RMS/Astrometry/ApplyRecalibrate.py,C0302,too-many-lines,CroatianMeteorNetwork/RMS
moto/ec2/utils.py,W0718,broad-exception-caught,spulec/moto
data/netcdf_data.py,C0302,too-many-lines,DFO-Ocean-Navigator/Ocean-Data-Map-Project
autosklearn/pipeline/components/data_preprocessing/rescaling/standardize.py,C0301,line-too-long,automl/auto-sklearn
blogs/microservices-demo-1/src/emailservice/email_server.py,C0325,superfluous-parens,GoogleCloudPlatform/training-data-analyst
python/fate_client/pipeline/param/base_param.py,W0718,broad-exception-caught,FederatedAI/FATE
pwndbg/vmmap.py,C0301,line-too-long,pwndbg/pwndbg
phonemizer/phonemize.py,C0301,line-too-long,bootphon/phonemizer
phonemizer/phonemize.py,C0325,superfluous-parens,bootphon/phonemizer
src/urllib3/response.py,C0302,too-many-lines,urllib3/urllib3
src/urllib3/response.py,R0916,too-many-boolean-expressions,urllib3/urllib3
google/cloud/compute_v1/services/global_network_endpoint_groups/transports/rest.py,C0302,too-many-lines,googleapis/python-compute
init2winit/hyperparameters.py,R0912,too-many-branches,google/init2winit
tools/ivwpy/regression/inviwoapp.py,C0301,line-too-long,inviwo/inviwo
src/streamlink/plugins/pandalive.py,C0301,line-too-long,streamlink/streamlink
core/toolbars/basic/info_button.py,R0915,too-many-statements,Giswater/giswater_qgis_plugin
flax/training/checkpoints.py,R0915,too-many-statements,google/flax
larch/numba/data_arrays.py,W0104,pointless-statement,jpn--/larch
plugin.video.pseudotv.live/resources/lib/kodi.py,R0915,too-many-statements,PseudoTV/PseudoTV_Live
framework/users.py,W0107,unnecessary-pass,GoogleChrome/chromium-dashboard
dopamine/labs/atari_100k/atari_100k_rainbow_agent.py,C0325,superfluous-parens,google/dopamine
stripe_donations/controllers.py,R0911,too-many-return-statements,wevote/WeVoteServer
Tensile/Tensile.py,R0915,too-many-statements,ROCmSoftwarePlatform/Tensile
chaos/formats.py,C0301,line-too-long,CanalTP/Chaos
python/src/nnabla/core/module.py,W0107,unnecessary-pass,sony/nnabla
admin.py,R0911,too-many-return-statements,kensonman/webframe
install/cupy_builder/_compiler.py,C0325,superfluous-parens,cupy/cupy
install/cupy_builder/_compiler.py,R0912,too-many-branches,cupy/cupy
draco/core/task.py,R0912,too-many-branches,radiocosmology/draco
python/ccxt/mexc.py,R0915,too-many-statements,ccxt/ccxt
hazelcast/proxy/map.py,R0915,too-many-statements,hazelcast/hazelcast-python-client
megalista_dataflow/uploaders/google_analytics/google_analytics_data_import_uploader.py,W0718,broad-exception-caught,google/megalista
settings.py,R0916,too-many-boolean-expressions,minus34/gnaf-loader
fedjax/aggregators/compression.py,C0301,line-too-long,google/fedjax
cabby/model/landmark_recognition/dataset_bert.py,C0301,line-too-long,googleinterns/cabby
third_party/gsutil/third_party/apitools/apitools/base/protorpclite/util.py,R0912,too-many-branches,catapult-project/catapult
rest_framework_json_api/utils.py,R0915,too-many-statements,django-json-api/django-rest-framework-json-api
tools/gff3/genome_editor.py,R0912,too-many-branches,TAMU-CPT/galaxy-tools
guildwars2/key.py,R0915,too-many-statements,Maselkov/GW2Bot
lib/sqlalchemy/ext/asyncio/result.py,C0302,too-many-lines,sqlalchemy/sqlalchemy
quicktill/till.py,W0718,broad-exception-caught,sde1000/quicktill
web/main.py,C0301,line-too-long,redhat-performance/quads
ostap/core/core.py,C0302,too-many-lines,OstapHEP/ostap
hanlp/layers/embeddings/util.py,R0912,too-many-branches,hankcs/HanLP
lutris/util/dolphin/cache_reader.py,C0301,line-too-long,lutris/lutris
ivre/tools/scancli.py,W0718,broad-exception-caught,cea-sec/ivre
common/default_utils.py,C0302,too-many-lines,ECP-CANDLE/Benchmarks
autosklearn/data/feature_validator.py,R0912,too-many-branches,automl/auto-sklearn
codespace/python/tencentcloud/rum/v20210622/rum_client.py,C0302,too-many-lines,tzpBingo/github-trending
Tensile/BenchmarkProblems.py,C0301,line-too-long,ROCmSoftwarePlatform/Tensile
synapse/storage/databases/main/roommember.py,C0301,line-too-long,matrix-org/synapse
mycodo/inputs/mcp3008.py,C0301,line-too-long,kizniche/Mycodo
pynodegl-utils/pynodegl_utils/com.py,W0718,broad-exception-caught,gopro/gopro-lib-node.gl
ynr/apps/sopn_parsing/helpers/parse_tables.py,C0301,line-too-long,DemocracyClub/yournextrepresentative
ynr/apps/sopn_parsing/helpers/parse_tables.py,R0911,too-many-return-statements,DemocracyClub/yournextrepresentative
treetime/utils.py,C0325,superfluous-parens,neherlab/treetime
zentral/contrib/osquery/releases.py,R0912,too-many-branches,zentralopensource/zentral
zentral/contrib/osquery/releases.py,W0718,broad-exception-caught,zentralopensource/zentral
psychopy/iohub/server.py,C0302,too-many-lines,psychopy/psychopy
third_party/typ/typ/json_results.py,C0301,line-too-long,catapult-project/catapult
planotrabalho/forms.py,R0915,too-many-statements,culturagovbr/sistema-nacional-cultura
litex_boards/targets/trenz_max1000.py,C0301,line-too-long,litex-hub/litex-boards
rdrf/rdrf/services/io/defs/importer.py,R0912,too-many-branches,muccg/rdrf
python/plugins/processing/modeler/ModelerGraphicItem.py,R0915,too-many-statements,qgis/QGIS
hs_file_types/views.py,R0911,too-many-return-statements,hydroshare/hydroshare
hs_file_types/views.py,R0915,too-many-statements,hydroshare/hydroshare
hs_file_types/views.py,R1719,simplifiable-if-expression,hydroshare/hydroshare
polling_stations/apps/file_uploads/models.py,C0301,line-too-long,DemocracyClub/UK-Polling-Stations
synapse/util/async_helpers.py,C0301,line-too-long,matrix-org/synapse
master/buildbot/steps/master.py,R0915,too-many-statements,buildbot/buildbot
src/blenderbim/blenderbim/core/material.py,C0301,line-too-long,IfcOpenShell/IfcOpenShell
data_validation/query_builder/random_row_builder.py,W0718,broad-exception-caught,GoogleCloudPlatform/professional-services-data-validator
src/tsgettoolbox/functions/unavco.py,C0301,line-too-long,timcera/tsgettoolbox
seqio/scripts/cache_tasks_main.py,R0912,too-many-branches,google/seqio
python/federatedml/feature/sampler.py,W0718,broad-exception-caught,FederatedAI/FATE
src/core/models.py,R0911,too-many-return-statements,BirkbeckCTP/janeway
src/core/models.py,W0107,unnecessary-pass,BirkbeckCTP/janeway
parts/puavomenu/settings.py,C0301,line-too-long,puavo-org/puavo-os
uncompyle6/parsers/parse37base.py,R0911,too-many-return-statements,rocky/python-uncompyle6
SoftLayer/CLI/dns/zone_import.py,C0301,line-too-long,softlayer/softlayer-python
google/cloud/monitoring_v3/services/alert_policy_service/client.py,C0302,too-many-lines,googleapis/python-monitoring
salt/client/ssh/shell.py,R0911,too-many-return-statements,saltstack/salt
google/cloud/dialogflowcx_v3beta1/services/experiments/async_client.py,C0302,too-many-lines,googleapis/python-dialogflow-cx
zerver/management/commands/delete_old_unclaimed_attachments.py,C0301,line-too-long,zulip/zulip
pw_console/py/pw_console/embed.py,R0912,too-many-branches,google/pigweed
wagtail/admin/templatetags/wagtailadmin_tags.py,C0302,too-many-lines,wagtail/wagtail
utility/getdata.py,R0911,too-many-return-statements,gergopokol/renate-od
plugins/org.python.pydev.core/pysrc/_pydevd_bundle/pydevd_bytecode_utils.py,R1702,too-many-nested-blocks,fabioz/Pydev
InvenTree/part/apps.py,C0301,line-too-long,inventree/InvenTree
udata/core/user/api.py,C0301,line-too-long,opendatateam/udata
reprounzip/reprounzip/main.py,R0915,too-many-statements,ViDA-NYU/reprozip
lib/plugins/mysql_corparch/corplist.py,C0301,line-too-long,czcorpus/kontext
ANNarchy/core/Projection.py,C0325,superfluous-parens,ANNarchy/ANNarchy
reana_client/cli/files.py,R0915,too-many-statements,reanahub/reana-client
Packs/Base/Scripts/CommonServerPython/CommonServerPython.py,W0401,wildcard-import,demisto/content
src/transformers/onnx/convert.py,R0915,too-many-statements,huggingface/transformers
hwtHls/netlist/analysis/fsm.py,R0912,too-many-branches,Nic30/hwtHls
bokeh/colors/util.py,C0301,line-too-long,bokeh/bokeh
scripts/generate_code.py,C0301,line-too-long,google/flatbuffers
pycbc/events/coinc.py,R0912,too-many-branches,ligo-cbc/pycbc
discord/ext/commands/cog.py,R0915,too-many-statements,Rapptz/discord.py
handlers/system/backup.py,C0301,line-too-long,xupingmao/xnote
SimPEG/electromagnetics/natural_source/receivers.py,R0912,too-many-branches,simpeg/simpeg
SimPEG/electromagnetics/natural_source/receivers.py,R0915,too-many-statements,simpeg/simpeg
layers/eight_mile/pytorch/serialize.py,R0912,too-many-branches,dpressel/baseline
synapse/util/caches/lrucache.py,R0912,too-many-branches,matrix-org/synapse
google/cloud/dialogflowcx_v3beta1/services/experiments/client.py,C0302,too-many-lines,googleapis/python-dialogflow-cx
dojo/development_environment/views.py,C0301,line-too-long,rackerlabs/django-DefectDojo
google/cloud/dialogflowcx_v3/services/pages/async_client.py,C0302,too-many-lines,googleapis/python-dialogflow-cx
Packs/Intezer/Integrations/IntezerV2/IntezerV2.py,R0912,too-many-branches,demisto/content
src/api/views.py,R0915,too-many-statements,BirkbeckCTP/janeway
google/cloud/dialogflow_v2/services/environments/client.py,C0302,too-many-lines,googleapis/python-dialogflow
lib/sqlalchemy/dialects/oracle/cx_oracle.py,R1702,too-many-nested-blocks,sqlalchemy/sqlalchemy
google/cloud/dialogflow_v2/types/participant.py,C0302,too-many-lines,googleapis/python-dialogflow
data_validation/__main__.py,C0301,line-too-long,GoogleCloudPlatform/professional-services-data-validator
data_validation/__main__.py,R1719,simplifiable-if-expression,GoogleCloudPlatform/professional-services-data-validator
basenji/metrics.py,C0301,line-too-long,calico/basenji
nappy/rdf.py,W0107,unnecessary-pass,ryokbys/nap
graphistry/util.py,R0912,too-many-branches,graphistry/pygraphistry
graphistry/util.py,W0107,unnecessary-pass,graphistry/pygraphistry
extensions/dynatrace/extension.py,R0912,too-many-branches,cloudfoundry/php-buildpack
extensions/dynatrace/extension.py,R0915,too-many-statements,cloudfoundry/php-buildpack
extensions/dynatrace/extension.py,W0718,broad-exception-caught,cloudfoundry/php-buildpack
src/tsgettoolbox/ulmo/lcra/hydromet/core.py,C0301,line-too-long,timcera/tsgettoolbox
vehicles/models.py,R0911,too-many-return-statements,jclgoodwin/bustimes.org.uk
panflute/base.py,C0301,line-too-long,sergiocorreia/panflute
valohai_cli/commands/project/unlink.py,C0301,line-too-long,valohai/valohai-cli
google/cloud/aiplatform_v1/services/index_service/async_client.py,C0302,too-many-lines,googleapis/python-aiplatform
resources/lib/channels/fr/tvvendee.py,W0718,broad-exception-caught,Catch-up-TV-and-More/plugin.video.catchuptvandmore
xknx/knxip/knxip.py,R0912,too-many-branches,XKNX/xknx
hs_file_types/models/model_program.py,R1702,too-many-nested-blocks,hydroshare/hydroshare
dashboard/dashboard/pinpoint/models/tasks/performance_bisection.py,R0911,too-many-return-statements,catapult-project/catapult
mi/dataset/driver/presf_abc/dcl/presf_abc_dcl_recovered_driver.py,C0301,line-too-long,oceanobservatories/mi-instrument
Lib/gftools/push.py,C0301,line-too-long,googlefonts/gftools
python/ray/tune/suggest/search.py,W0401,wildcard-import,ray-project/ray
python/ray/data/dataset.py,C0301,line-too-long,ray-project/ray
python/ray/data/dataset.py,W0718,broad-exception-caught,ray-project/ray
mlflow/utils/autologging_utils/safety.py,C0302,too-many-lines,mlflow/mlflow
cps/helper.py,C0302,too-many-lines,janeczku/calibre-web
google/cloud/video/transcoder_v1/services/transcoder_service/async_client.py,C0302,too-many-lines,googleapis/python-video-transcoder
wagtail/core/urls.py,W0401,wildcard-import,wagtail/wagtail
mycodo/utils/sunriseset.py,R0912,too-many-branches,kizniche/Mycodo
python/ray/_private/log_monitor.py,W0718,broad-exception-caught,ray-project/ray
tensorflow_similarity/search/search.py,C0301,line-too-long,tensorflow/similarity
build/fbcode_builder/getdeps/buildopts.py,C0301,line-too-long,facebookexperimental/eden
build/fbcode_builder/getdeps/buildopts.py,R1703,simplifiable-if-statement,facebookexperimental/eden
tools/valgrind/asan/third_party/asan_symbolize.py,C0302,too-many-lines,chromium/chromium
tools/valgrind/asan/third_party/asan_symbolize.py,R0911,too-many-return-statements,chromium/chromium
cinder/volume/drivers/ibm/storwize_svc/replication.py,R0912,too-many-branches,openstack/cinder
htdocs/plotting/auto/scripts200/p207.py,R0912,too-many-branches,akrherz/iem
dojo/models.py,R0915,too-many-statements,rackerlabs/django-DefectDojo
dojo/models.py,W0125,using-constant-test,rackerlabs/django-DefectDojo
src/ifcopenshell-python/ifcopenshell/api/style/edit_surface_style.py,C0301,line-too-long,IfcOpenShell/IfcOpenShell
api/src/api/views/DesktopsPersistentView.py,R1719,simplifiable-if-expression,isard-vdi/isard
tensorflow_similarity/classification_metrics/utils.py,C0301,line-too-long,tensorflow/similarity
opsdroid/web.py,C0301,line-too-long,opsdroid/opsdroid
lib/python/Screens/CronTimer.py,W0718,broad-exception-caught,openatv/enigma2
postgres-appliance/scripts/configure_spilo.py,W0718,broad-exception-caught,zalando/spilo
google/cloud/bigtable_v2/services/bigtable/async_client.py,C0302,too-many-lines,googleapis/python-bigtable
abjad/label.py,C0301,line-too-long,Abjad/abjad
portality/dao.py,C0302,too-many-lines,DOAJ/doaj
src/transformers/models/roberta/modeling_flax_roberta.py,R0912,too-many-branches,huggingface/transformers
pandas/core/base.py,R0912,too-many-branches,pandas-dev/pandas
litex_boards/targets/digilent_arty_z7.py,C0325,superfluous-parens,litex-hub/litex-boards
